x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,euclidean_distance,total_velocity,fast_descent,polar_angle_to_pad,abs_y_velocity,angle_x_angular_vel,x_pos_x_x_vel,y_pos_x_y_vel,low_alt_high_speed,action
-0.10647774,1.3547931,-0.0324611,-0.03462732,-0.16651411,0.048267737,0.0,0.0,1.358971,0.047463,0.000000,1.649228,0.03462732,-0.00803726,0.0034563844,-0.046912853,0.000000,0
-0.10677824,1.3539107,-0.032461222,-0.0389478,-0.16410072,0.048267752,0.0,0.0,1.358115,0.050702,0.000000,1.649500,0.0389478,-0.007920773,0.0034661521,-0.05273184,0.000000,0
-0.107078746,1.3529311,-0.032461345,-0.04326828,-0.16168731,0.04826775,0.0,0.0,1.357162,0.054091,0.000000,1.649777,0.04326828,-0.0078042825,0.00347592,-0.058539,0.000000,0
-0.10737924,1.3518546,-0.03246146,-0.047588766,-0.15927394,0.04826772,0.0,0.0,1.356112,0.057606,0.000000,1.650061,0.047588766,-0.0076877894,0.003485687,-0.06433309,0.000000,0
-0.10767975,1.3506808,-0.032461576,-0.05190925,-0.15686055,0.048267704,0.0,0.0,1.354966,0.061224,0.000000,1.650351,0.05190925,-0.007571298,0.0034954543,-0.070112824,0.000000,2
-0.107902244,1.3504664,-0.024513062,-0.009292456,-0.15460011,0.045208976,0.0,0.0,1.354770,0.026215,0.000000,1.650527,0.009292456,-0.006989313,0.0026450143,-0.01254915,0.000000,0
-0.108124636,1.3501548,-0.02451316,-0.013612881,-0.15233967,0.045208972,0.0,0.0,1.354477,0.028039,0.000000,1.650709,0.013612881,-0.0068871197,0.0026504765,-0.018379496,0.000000,0
-0.10834713,1.3497461,-0.02451326,-0.017933305,-0.15007922,0.045208976,0.0,0.0,1.354088,0.030373,0.000000,1.650897,0.017933305,-0.006784928,0.0026559413,-0.024205409,0.000000,0
-0.108569525,1.3492403,-0.024513355,-0.022253728,-0.14781879,0.045208957,0.0,0.0,1.353601,0.033108,0.000000,1.651090,0.022253728,-0.006682733,0.0026614033,-0.030025626,0.000000,0
-0.10879202,1.3486373,-0.02451345,-0.026574152,-0.14555834,0.045208942,0.0,0.0,1.353018,0.036154,0.000000,1.651290,0.026574152,-0.0065805386,0.0026668678,-0.035838895,0.000000,0
-0.109014414,1.3479373,-0.024513543,-0.030894574,-0.14329791,0.045208927,0.0,0.0,1.352338,0.039438,0.000000,1.651496,0.030894574,-0.006478345,0.0026723295,-0.04164395,0.000000,0
-0.10923691,1.34714,-0.024513636,-0.035214998,-0.14103746,0.0452089,0.0,0.0,1.351562,0.042907,0.000000,1.651707,0.035214998,-0.0063761487,0.0026777938,-0.04743953,0.000000,0
-0.1094593,1.3462458,-0.024513727,-0.039535422,-0.13877703,0.045208894,0.0,0.0,1.350688,0.046519,0.000000,1.651925,0.039535422,-0.006273956,0.0026832556,-0.053224396,0.000000,0
-0.1096817,1.3452543,-0.024513815,-0.04385585,-0.1365166,0.045208894,0.0,0.0,1.349718,0.050242,0.000000,1.652149,0.04385585,-0.0061717643,0.0026887169,-0.05899727,0.000000,0
-0.109904096,1.3441658,-0.024513904,-0.048176277,-0.13425615,0.045208894,0.0,0.0,1.348651,0.054054,0.000000,1.652379,0.048176277,-0.006069572,0.0026941784,-0.06475691,0.000000,0
-0.110126495,1.34298,-0.024513993,-0.052496698,-0.13199572,0.04520888,0.0,0.0,1.347488,0.057938,0.000000,1.652615,0.052496698,-0.0059673786,0.00269964,-0.07050201,0.000000,2
-0.110329345,1.3428584,-0.0221765,-0.0052357805,-0.1301172,0.037570246,0.0,0.0,1.347383,0.022786,0.000000,1.652772,0.0052357805,-0.004888535,0.0024467187,-0.007030912,0.000000,0
-0.11053219,1.3426397,-0.022176558,-0.009556073,-0.1282387,0.037570257,0.0,0.0,1.347182,0.024148,0.000000,1.652936,0.009556073,-0.004817961,0.0024512236,-0.012830363,0.000000,0
-0.11073504,1.3423239,-0.022176616,-0.0138763655,-0.12636016,0.037570246,0.0,0.0,1.346884,0.026160,0.000000,1.653105,0.0138763655,-0.0047473824,0.0024557284,-0.018626576,0.000000,0
-0.11093788,1.3419108,-0.022176672,-0.018196661,-0.12448165,0.037570227,0.0,0.0,1.346489,0.028687,0.000000,1.653280,0.018196661,-0.004676804,0.002460233,-0.024418296,0.000000,0
-0.11114073,1.3414006,-0.022176728,-0.022516953,-0.12260315,0.037570223,0.0,0.0,1.345997,0.031604,0.000000,1.653462,0.022516953,-0.004606228,0.0024647377,-0.030204255,0.000000,3
-0.11127243,1.3407764,-0.013229953,-0.027731834,-0.1225443,0.0011768291,0.0,0.0,1.345386,0.030726,0.000000,1.653598,0.027731834,-0.0001442137,0.001472129,-0.03718219,0.000000,0
-0.111404136,1.3400553,-0.013229951,-0.032051835,-0.122485474,0.001176819,0.0,0.0,1.344678,0.034675,0.000000,1.653740,0.032051835,-0.00014414323,0.0014738713,-0.042951234,0.000000,0
-0.11153583,1.3392369,-0.013229951,-0.036371835,-0.12242664,0.0011768118,0.0,0.0,1.343873,0.038703,0.000000,1.653888,0.036371835,-0.0001440731,0.0014756137,-0.048710503,0.000000,0
-0.111667536,1.3383212,-0.013229953,-0.040691838,-0.12236781,0.001176819,0.0,0.0,1.342972,0.042789,0.000000,1.654042,0.040691838,-0.00014400476,0.0014773563,-0.05445875,0.000000,0
-0.11179914,1.3373082,-0.013229951,-0.045011837,-0.122308984,0.0011768069,0.0,0.0,1.341973,0.046916,0.000000,1.654203,0.045011837,-0.00014393406,0.0014790972,-0.060194697,0.000000,0
-0.11193085,1.3361983,-0.013229953,-0.04933184,-0.12225015,0.0011768002,0.0,0.0,1.340878,0.051075,0.000000,1.654369,0.04933184,-0.000143864,0.0014808399,-0.06591712,0.000000,0
-0.11206255,1.334991,-0.013229953,-0.053651843,-0.12219131,0.0011768109,0.0,0.0,1.339686,0.055259,0.000000,1.654543,0.053651843,-0.00014379607,0.0014825823,-0.071624726,0.000000,2
-0.11229906,1.3346078,-0.02287491,-0.017089106,-0.12296001,-0.01537396,0.0,0.0,1.339324,0.028553,0.000000,1.654742,0.017089106,0.0018903823,0.002568831,-0.022807255,0.000000,3
-0.112465285,1.334112,-0.014044802,-0.022243438,-0.12552243,-0.05124811,0.0,0.0,1.338844,0.026306,0.000000,1.654897,0.022243438,0.0064327875,0.0015795527,-0.02967524,0.000000,0
-0.112631515,1.3335193,-0.014044903,-0.026563983,-0.12808484,-0.051248055,0.0,0.0,1.338267,0.030048,0.000000,1.655058,0.026563983,0.006564099,0.0015818988,-0.035423584,0.000000,0
-0.11279774,1.3328295,-0.0140450075,-0.030884529,-0.13064724,-0.051248036,0.0,0.0,1.337594,0.033928,0.000000,1.655225,0.030884529,0.0066954144,0.0015842451,-0.04116381,0.000000,0
-0.11296396,1.3320425,-0.014045114,-0.03520508,-0.13320965,-0.051248025,0.0,0.0,1.336824,0.037903,0.000000,1.655399,0.03520508,0.0068267314,0.0015865917,-0.046894662,0.000000,0
-0.11313019,1.3311583,-0.014045221,-0.039525628,-0.13577205,-0.051248007,0.0,0.0,1.335957,0.041947,0.000000,1.655579,0.039525628,0.006958047,0.0015889385,-0.052614868,0.000000,0
-0.113296315,1.3301773,-0.014045333,-0.04384618,-0.13833444,-0.051247977,0.0,0.0,1.334994,0.046041,0.000000,1.655765,0.04384618,0.00708936,0.0015912844,-0.058323193,0.000000,0
-0.113462545,1.3290988,-0.014045445,-0.048166726,-0.14089686,-0.051247954,0.0,0.0,1.333933,0.050173,0.000000,1.655958,0.048166726,0.0072206757,0.0015936319,-0.06401834,0.000000,0
-0.11362867,1.3279233,-0.014045561,-0.052487273,-0.14345925,-0.05124796,0.0,0.0,1.332776,0.054334,0.000000,1.656157,0.052487273,0.007351994,0.0015959784,-0.06969907,0.000000,2
-0.11376524,1.3275732,-0.010813213,-0.015834639,-0.14629292,-0.05667392,0.0,0.0,1.332439,0.019174,0.000000,1.656282,0.015834639,0.008290994,0.0012301678,-0.021021642,0.000000,0
-0.11390181,1.3271261,-0.010813357,-0.020155307,-0.14912662,-0.056673903,0.0,0.0,1.332005,0.022873,0.000000,1.656412,0.020155307,0.0084515875,0.001231661,-0.026748635,0.000000,0
-0.11403827,1.3265818,-0.010813506,-0.024475971,-0.15196031,-0.056673873,0.0,0.0,1.331474,0.026758,0.000000,1.656550,0.024475971,0.008612179,0.0012331536,-0.03246938,0.000000,1
-0.114265725,1.3259691,-0.022256922,-0.027283378,-0.15244207,-0.009635037,0.0,0.0,1.330883,0.035210,0.000000,1.656759,0.027283378,0.001468785,0.0025432033,-0.036176916,0.000000,0
-0.11449318,1.325259,-0.022256926,-0.0316034,-0.15292382,-0.009635049,0.0,0.0,1.330195,0.038654,0.000000,1.656975,0.0316034,0.0014734286,0.0025482662,-0.04188269,0.000000,0
-0.11472054,1.3244519,-0.02225693,-0.035923414,-0.15340556,-0.009635054,0.0,0.0,1.329411,0.042259,0.000000,1.657198,0.035923414,0.0014780709,0.002553327,-0.047578834,0.000000,0
-0.11494799,1.3235476,-0.022256935,-0.040243432,-0.15388732,-0.009635065,0.0,0.0,1.328530,0.045988,0.000000,1.657427,0.040243432,0.0014827143,0.00255839,-0.053264096,0.000000,0
-0.115175344,1.322546,-0.022256939,-0.04456345,-0.15436907,-0.009635062,0.0,0.0,1.327552,0.049812,0.000000,1.657663,0.04456345,0.0014873556,0.0025634505,-0.058937214,0.000000,0
-0.115402795,1.3214473,-0.022256942,-0.048883464,-0.15485081,-0.009635049,0.0,0.0,1.326477,0.053712,0.000000,1.657906,0.048883464,0.0014919952,0.0025685134,-0.06459692,0.000000,0
-0.11563015,1.3202513,-0.022256946,-0.05320349,-0.15533257,-0.009635044,0.0,0.0,1.325305,0.057671,0.000000,1.658155,0.05320349,0.0014966362,0.002573574,-0.07024198,0.000000,2
-0.115710065,1.3200428,-0.007656646,-0.009302449,-0.15565746,-0.006498088,0.0,0.0,1.325105,0.012048,0.000000,1.658229,0.009302449,0.0010114759,0.000885951,-0.012279632,0.000000,1
-0.11585007,1.3197458,-0.015215116,-0.013071694,-0.15445478,0.02405372,0.0,0.0,1.324821,0.020059,0.000000,1.658354,0.013071694,-0.0037152122,0.0017626722,-0.017251313,0.000000,0
-0.11599016,1.3193519,-0.015215145,-0.017391812,-0.15325211,0.024053708,0.0,0.0,1.324441,0.023108,0.000000,1.658485,0.017391812,-0.0036862814,0.0017648072,-0.02294592,0.000000,0
-0.116130255,1.3188605,-0.015215175,-0.021711934,-0.15204944,0.024053713,0.0,0.0,1.323964,0.026512,0.000000,1.658623,0.021711934,-0.0036573536,0.0017669422,-0.028635014,0.000000,0
-0.11627026,1.3182721,-0.015215203,-0.026032053,-0.15084676,0.024053719,0.0,0.0,1.323390,0.030152,0.000000,1.658768,0.026032053,-0.0036284258,0.0017690756,-0.03431733,0.000000,0
-0.11641035,1.3175864,-0.015215231,-0.030352172,-0.14964408,0.024053719,0.0,0.0,1.322719,0.033952,0.000000,1.658919,0.030352172,-0.0035994966,0.0017712105,-0.03999161,0.000000,0
-0.116550446,1.3168037,-0.015215258,-0.034672298,-0.1484414,0.024053704,0.0,0.0,1.321952,0.037864,0.000000,1.659076,0.034672298,-0.0035705655,0.0017733452,-0.04565661,0.000000,0
-0.11669044,1.3159237,-0.015215283,-0.03899242,-0.14723872,0.024053691,0.0,0.0,1.321087,0.041856,0.000000,1.659241,0.03899242,-0.0035416347,0.0017754781,-0.05131105,0.000000,0
-0.11683054,1.3149464,-0.015215309,-0.043312542,-0.14603604,0.024053702,0.0,0.0,1.320126,0.045907,0.000000,1.659412,0.043312542,-0.0035127075,0.0017776128,-0.056953672,0.000000,0
-0.116970636,1.3138721,-0.015215335,-0.047632657,-0.14483337,0.024053717,0.0,0.0,1.319069,0.050004,0.000000,1.659590,0.047632657,-0.003483781,0.0017797474,-0.062583216,0.000000,0
-0.11711063,1.3127007,-0.0152153615,-0.051952783,-0.14363067,0.024053717,0.0,0.0,1.317914,0.054135,0.000000,1.659774,0.051952783,-0.0034548515,0.0017818806,-0.06819846,0.000000,2
-0.11722393,1.3123964,-0.01222361,-0.013433191,-0.14273082,0.017997092,0.0,0.0,1.317621,0.018162,0.000000,1.659880,0.013433191,-0.0025687397,0.0014328996,-0.017629672,0.000000,0
-0.11733713,1.311995,-0.012223624,-0.01775326,-0.14183095,0.017997101,0.0,0.0,1.317232,0.021554,0.000000,1.659993,0.01775326,-0.0025525459,0.001434285,-0.02329219,0.000000,0
-0.117450334,1.3114965,-0.012223638,-0.022073325,-0.1409311,0.01799712,0.0,0.0,1.316745,0.025232,0.000000,1.660113,0.022073325,-0.002536354,0.0014356703,-0.028949087,0.000000,0
-0.11756363,1.3109008,-0.012223652,-0.02639339,-0.14003123,0.017997129,0.0,0.0,1.316162,0.029087,0.000000,1.660239,0.02639339,-0.00252016,0.0014370568,-0.034599114,0.000000,0
-0.11767683,1.3102077,-0.0122236665,-0.030713456,-0.13913135,0.01799713,0.0,0.0,1.315482,0.033057,0.000000,1.660371,0.030713456,-0.002503965,0.0014384424,-0.040241007,0.000000,0
-0.11779003,1.3094177,-0.01222368,-0.035033524,-0.1382315,0.01799714,0.0,0.0,1.314705,0.037105,0.000000,1.660511,0.035033524,-0.0024877717,0.0014398276,-0.04587352,0.000000,0
-0.11790333,1.3085303,-0.012223694,-0.03935359,-0.13733165,0.017997138,0.0,0.0,1.313831,0.041208,0.000000,1.660657,0.03935359,-0.0024715767,0.0014412141,-0.051495366,0.000000,0
-0.118016526,1.3075459,-0.0122237075,-0.043673657,-0.13643178,0.017997133,0.0,0.0,1.312861,0.045352,0.000000,1.660810,0.043673657,-0.002455381,0.0014425995,-0.05710531,0.000000,0
-0.11812973,1.3064641,-0.012223722,-0.047993723,-0.13553193,0.017997138,0.0,0.0,1.311794,0.049526,0.000000,1.660971,0.047993723,-0.002439187,0.001443985,-0.062702075,0.000000,0
-0.118243024,1.3052852,-0.012223736,-0.052313797,-0.13463207,0.017997155,0.0,0.0,1.310630,0.053723,0.000000,1.661138,0.052313797,-0.0024229942,0.0014453715,-0.06828443,0.000000,2
-0.118221,1.3050802,0.001119211,-0.009017739,-0.13355595,0.021522298,0.0,0.0,1.310424,0.009087,0.000000,1.661135,0.009017739,-0.002874431,-0.00013231424,-0.011768873,0.000000,0
-0.118199065,1.304778,0.0011191914,-0.013337835,-0.13247982,0.021522302,0.0,0.0,1.310121,0.013385,0.000000,1.661139,0.013337835,-0.0028512706,-0.00013228737,-0.017402913,0.000000,0
-0.11817713,1.3043785,0.0011191721,-0.017657932,-0.13140368,0.0215223,0.0,0.0,1.309721,0.017693,0.000000,1.661150,0.017657932,-0.0028281095,-0.00013226054,-0.023032626,0.000000,0
-0.1181551,1.3038819,0.0011191529,-0.021978026,-0.13032755,0.021522304,0.0,0.0,1.309224,0.022007,0.000000,1.661167,0.021978026,-0.0028049492,-0.00013223362,-0.02865675,0.000000,0
-0.118133165,1.3032881,0.0011191341,-0.026298124,-0.12925144,0.021522304,0.0,0.0,1.308631,0.026322,0.000000,1.661192,0.026298124,-0.0027817886,-0.00013220686,-0.034274034,0.000000,0
-0.11811123,1.302597,0.0011191152,-0.03061822,-0.1281753,0.021522304,0.0,0.0,1.307941,0.030639,0.000000,1.661223,0.03061822,-0.0027586278,-0.00013218007,-0.039883204,0.000000,0
-0.1180892,1.301809,0.0011190964,-0.034938317,-0.12709917,0.021522298,0.0,0.0,1.307154,0.034956,0.000000,1.661260,0.034938317,-0.0027354662,-0.0001321532,-0.04548301,0.000000,0
-0.118067265,1.3009235,0.0011190779,-0.039258413,-0.12602305,0.02152229,0.0,0.0,1.306270,0.039274,0.000000,1.661305,0.039258413,-0.0027123047,-0.00013212647,-0.05107219,0.000000,0
-0.11804523,1.299941,0.0011190596,-0.04357851,-0.124946944,0.021522295,0.0,0.0,1.305290,0.043593,0.000000,1.661356,0.04357851,-0.002689145,-0.00013209965,-0.056649487,0.000000,0
-0.1180233,1.2988613,0.0011190413,-0.047898605,-0.12387083,0.021522269,0.0,0.0,1.304212,0.047912,0.000000,1.661414,0.047898605,-0.0026659812,-0.00013207295,-0.062213644,0.000000,0
-0.118001364,1.2976843,0.0011190233,-0.0522187,-0.12279472,0.021522265,0.0,0.0,1.303038,0.052231,0.000000,1.661479,0.0522187,-0.0026428204,-0.00013204628,-0.06776339,0.000000,2
-0.1180294,1.2976682,-0.0031851823,-0.0006837375,-0.1224242,0.007410577,0.0,0.0,1.303025,0.003258,0.000000,1.661502,0.0006837375,-0.000907234,0.00037594515,-0.00088726444,0.000000,0
-0.118057534,1.2975549,-0.0031851842,-0.005003749,-0.122053675,0.0074105547,0.0,0.0,1.302914,0.005932,0.000000,1.661531,0.005003749,-0.0009044854,0.000376035,-0.0064926385,0.000000,0
-0.11808567,1.2973443,-0.0031851865,-0.00932376,-0.12168315,0.0074105784,0.0,0.0,1.302707,0.009853,0.000000,1.661567,0.00932376,-0.00090174255,0.00037612487,-0.0120961275,0.000000,0
-0.1181138,1.2970366,-0.0031851889,-0.0136437705,-0.121312626,0.007410556,0.0,0.0,1.302403,0.014011,0.000000,1.661610,0.0136437705,-0.00089899404,0.00037621477,-0.01769647,0.000000,0
-0.118141934,1.2966319,-0.003185191,-0.01796378,-0.12094209,0.0074105547,0.0,0.0,1.302003,0.018244,0.000000,1.661660,0.01796378,-0.000896248,0.0003763046,-0.023292411,0.000000,0
-0.11817007,1.2961298,-0.0031851933,-0.022283792,-0.12057157,0.0074105584,0.0,0.0,1.301506,0.022510,0.000000,1.661716,0.022283792,-0.00089350267,0.0003763945,-0.028882688,0.000000,0
-0.1181982,1.2955306,-0.0031851951,-0.026603805,-0.12020104,0.0074105607,0.0,0.0,1.300911,0.026794,0.000000,1.661780,0.026603805,-0.0008907571,0.00037648433,-0.034466043,0.000000,0
-0.118226334,1.294834,-0.0031851972,-0.030923814,-0.11983051,0.0074105584,0.0,0.0,1.300220,0.031087,0.000000,1.661850,0.030923814,-0.000888011,0.0003765742,-0.040041205,0.000000,0
-0.11825447,1.2940406,-0.0031851996,-0.03524382,-0.11945999,0.007410561,0.0,0.0,1.299433,0.035387,0.000000,1.661927,0.03524382,-0.00088526553,0.00037666407,-0.045606934,0.000000,0
-0.1182826,1.2931496,-0.003185202,-0.039563835,-0.11908947,0.0074105607,0.0,0.0,1.298548,0.039692,0.000000,1.662011,0.039563835,-0.00088251976,0.00037675397,-0.051161956,0.000000,0
-0.118310735,1.2921616,-0.0031852038,-0.04388385,-0.11871894,0.007410566,0.0,0.0,1.297567,0.043999,0.000000,1.662102,0.04388385,-0.0008797745,0.0003768438,-0.056705024,0.000000,0
-0.11833887,1.2910764,-0.0031852059,-0.04820386,-0.11834841,0.0074105696,0.0,0.0,1.296489,0.048309,0.000000,1.662200,0.04820386,-0.00087702915,0.00037693366,-0.062234867,0.000000,0
-0.118367,1.2898939,-0.0031852082,-0.05252387,-0.11797789,0.0074105696,0.0,0.0,1.295313,0.052620,0.000000,1.662305,0.05252387,-0.0008742833,0.00037702353,-0.067750216,0.000000,2
-0.11824684,1.2897606,0.011375793,-0.005873502,-0.1173425,0.012707571,0.0,0.0,1.295170,0.012803,0.000000,1.662222,0.005873502,-0.0014911381,-0.0013451516,-0.007575412,0.000000,0
-0.118126586,1.2895302,0.011375788,-0.010193536,-0.11670712,0.012707576,0.0,0.0,1.294929,0.015275,0.000000,1.662146,0.010193536,-0.0014830646,-0.001343783,-0.013144872,0.000000,0
-0.11800642,1.2892026,0.011375782,-0.014513569,-0.11607173,0.012707579,0.0,0.0,1.294592,0.018441,0.000000,1.662076,0.014513569,-0.0014749906,-0.0013424153,-0.01871093,0.000000,0
-0.11788626,1.2887777,0.011375776,-0.018833604,-0.11543636,0.012707567,0.0,0.0,1.294158,0.022003,0.000000,1.662014,0.018833604,-0.0014669152,-0.0013410476,-0.024272328,0.000000,0
-0.1177661,1.2882556,0.01137577,-0.023153635,-0.11480099,0.012707578,0.0,0.0,1.293627,0.025797,0.000000,1.661958,0.023153635,-0.0014588425,-0.00133968,-0.0298278,0.000000,0
-0.117645934,1.2876363,0.011375764,-0.027473666,-0.11416561,0.012707563,0.0,0.0,1.292999,0.029736,0.000000,1.661909,0.027473666,-0.0014507667,-0.0013383124,-0.03537609,0.000000,0
-0.11752577,1.2869198,0.011375759,-0.0317937,-0.11353023,0.012707549,0.0,0.0,1.292275,0.033768,0.000000,1.661867,0.0317937,-0.0014426911,-0.0013369449,-0.04091594,0.000000,0
-0.11740561,1.2861062,0.011375753,-0.036113735,-0.11289485,0.012707536,0.0,0.0,1.291454,0.037863,0.000000,1.661832,0.036113735,-0.0014346153,-0.0013355772,-0.0464461,0.000000,0
-0.117285445,1.2851952,0.011375748,-0.04043377,-0.11225948,0.012707529,0.0,0.0,1.290536,0.042004,0.000000,1.661803,0.04043377,-0.0014265405,-0.0013342096,-0.051965285,0.000000,0
-0.11716528,1.2841873,0.011375742,-0.04475381,-0.1116241,0.012707522,0.0,0.0,1.289521,0.046177,0.000000,1.661781,0.04475381,-0.0014184657,-0.001332842,-0.057472274,0.000000,0
-0.11704512,1.283082,0.011375736,-0.04907384,-0.11098873,0.012707497,0.0,0.0,1.288409,0.050375,0.000000,1.661766,0.04907384,-0.001410389,-0.0013314744,-0.062965766,0.000000,0
-0.11692496,1.2818797,0.011375731,-0.053393878,-0.11035336,0.0127074765,0.0,0.0,1.287201,0.054592,0.000000,1.661758,0.053393878,-0.0014023127,-0.0013301069,-0.06844453,0.000000,2
-0.1166111,1.2817849,0.030263012,-0.0041257176,-0.10923669,0.02233327,0.0,0.0,1.287078,0.030543,0.000000,1.661522,0.0041257176,-0.0024396125,-0.0035290031,-0.0052882824,0.000000,1
-0.11637144,1.2815948,0.020972876,-0.008233768,-0.106261976,0.05949401,0.0,0.0,1.286867,0.022531,0.000000,1.661350,0.008233768,-0.0063219513,-0.0024406437,-0.010552354,0.000000,1
-0.11619606,1.2813244,0.012871029,-0.011690003,-0.10163924,0.09245498,0.0,0.0,1.286582,0.017387,0.000000,1.661233,0.011690003,-0.009397054,-0.0014955628,-0.014978685,0.000000,3
-0.11594172,1.280941,0.022801997,-0.016863022,-0.09902779,0.05222895,0.0,0.0,1.286177,0.028360,0.000000,1.661063,0.016863022,-0.0051721176,-0.0026437028,-0.021600537,0.000000,0
-0.11568737,1.2804606,0.02280191,-0.02118359,-0.09641634,0.052228905,0.0,0.0,1.285676,0.031123,0.000000,1.660900,0.02118359,-0.00503572,-0.002637893,-0.027124751,0.000000,0
-0.11543302,1.279883,0.022801826,-0.025504159,-0.093804896,0.052228875,0.0,0.0,1.285078,0.034211,0.000000,1.660743,0.025504159,-0.0048993244,-0.0026320836,-0.03264234,0.000000,0
-0.11517868,1.2792083,0.022801744,-0.029824728,-0.09119346,0.05222886,0.0,0.0,1.284383,0.037542,0.000000,1.660593,0.029824728,-0.0047629303,-0.0026262747,-0.03815204,0.000000,0
-0.114924334,1.2784364,0.022801664,-0.0341453,-0.08858201,0.05222884,0.0,0.0,1.283592,0.041059,0.000000,1.660450,0.0341453,-0.0046265353,-0.002620466,-0.043652594,0.000000,0
-0.1146699,1.2775675,0.022801587,-0.03846587,-0.08597057,0.05222884,0.0,0.0,1.282703,0.044716,0.000000,1.660313,0.03846587,-0.004490143,-0.0026146558,-0.049142744,0.000000,0
-0.11441555,1.2766014,0.022801513,-0.04278644,-0.08335912,0.05222883,0.0,0.0,1.281718,0.048483,0.000000,1.660183,0.04278644,-0.0043537496,-0.0026088476,-0.054621235,0.000000,0
-0.11416111,1.2755383,0.022801442,-0.047107007,-0.08074768,0.052228797,0.0,0.0,1.280637,0.052335,0.000000,1.660059,0.047107007,-0.004217354,-0.002603038,-0.060086794,0.000000,0
-0.11390676,1.2743781,0.022801373,-0.05142758,-0.07813625,0.05222875,0.0,0.0,1.279459,0.056256,0.000000,1.659942,0.05142758,-0.0040809587,-0.0025972307,-0.06553818,0.000000,2
-0.11357069,1.2740206,0.030805374,-0.01574197,-0.07536497,0.055425394,0.0,0.0,1.279073,0.034595,0.000000,1.659705,0.01574197,-0.004177133,-0.0034985875,-0.020055594,0.000000,0
-0.11323471,1.2735659,0.030805299,-0.020062616,-0.072593704,0.055425353,0.0,0.0,1.278590,0.036762,0.000000,1.659475,0.020062616,-0.004023532,-0.0034882291,-0.025551064,0.000000,0
-0.11289863,1.2730144,0.030805226,-0.024383256,-0.06982244,0.055425286,0.0,0.0,1.278011,0.039287,0.000000,1.659251,0.024383256,-0.0038699287,-0.003477868,-0.031040236,0.000000,0
-0.11256256,1.2723656,0.03080516,-0.028703898,-0.06705117,0.055425234,0.0,0.0,1.277335,0.042105,0.000000,1.659034,0.028703898,-0.003716327,-0.0034675077,-0.036521852,0.000000,0
-0.11222658,1.2716198,0.030805096,-0.03302454,-0.06427991,0.05542516,0.0,0.0,1.276562,0.045162,0.000000,1.658823,0.03302454,-0.003562724,-0.0034571507,-0.041994657,0.000000,0
-0.11189051,1.270777,0.030805033,-0.037345182,-0.06150865,0.0554251,0.0,0.0,1.275693,0.048411,0.000000,1.658619,0.037345182,-0.0034091233,-0.0034467909,-0.047457397,0.000000,0
-0.11155443,1.269837,0.030804973,-0.04166583,-0.058737397,0.055425078,0.0,0.0,1.274728,0.051817,0.000000,1.658421,0.04166583,-0.003255525,-0.0034364313,-0.05290881,0.000000,0
-0.111218356,1.2687999,0.030804913,-0.04598647,-0.055966143,0.055425037,0.0,0.0,1.273665,0.055351,0.000000,1.658229,0.04598647,-0.0031019256,-0.0034260717,-0.058347628,0.000000,0
-0.11088228,1.2676656,0.030804858,-0.05030711,-0.05319489,0.055425007,0.0,0.0,1.272506,0.058989,0.000000,1.658044,0.05030711,-0.0029483272,-0.0034157129,-0.0637726,0.000000,2
-0.11033945,1.267884,0.05075735,0.00982658,-0.049706295,0.06977196,0.0,0.0,1.272676,0.051700,0.000000,1.657604,0.00982658,-0.0034681056,-0.0056005376,0.012458964,0.000000,3
-0.10973463,1.2679944,0.05853657,0.004964798,-0.047783874,0.038448326,0.0,0.0,1.272734,0.058747,0.000000,1.657123,0.004964798,-0.00183721,-0.006423489,0.0062953364,0.000000,1
-0.1092186,1.2680094,0.047399253,0.0007945412,-0.043630887,0.08305943,0.0,0.0,1.272704,0.047406,0.000000,1.656718,0.0007945412,-0.0036239566,-0.00517688,0.0010074858,0.000000,3
-0.108605765,1.2679211,0.059548568,-0.0038707072,-0.04191438,0.034330256,0.0,0.0,1.272564,0.059674,0.000000,1.656244,0.0038707072,-0.0014389314,-0.0064673177,-0.0049077515,0.000000,1
-0.10805931,1.2677408,0.05122339,-0.007920914,-0.03852781,0.06773137,0.0,0.0,1.272338,0.051832,0.000000,1.655828,0.007920914,-0.0026095414,-0.005535164,-0.010041666,0.000000,3
-0.107450485,1.2674617,0.059042662,-0.012359078,-0.03670773,0.036401782,0.0,0.0,1.272008,0.060322,0.000000,1.655370,0.012359078,-0.0013362267,-0.006344163,-0.015664658,0.000000,0
-0.106841564,1.2670854,0.059042644,-0.016679356,-0.03488764,0.036401775,0.0,0.0,1.271582,0.061353,0.000000,1.654918,0.016679356,-0.0012699721,-0.006308208,-0.02113417,0.000000,0
-0.10623274,1.266612,0.059042625,-0.020999633,-0.033067554,0.03640176,0.0,0.0,1.271059,0.062666,0.000000,1.654472,0.020999633,-0.0012037172,-0.0062722596,-0.026598388,0.000000,0
-0.105623916,1.2660415,0.05904261,-0.025319908,-0.031247469,0.036401767,0.0,0.0,1.270440,0.064243,0.000000,1.654032,0.025319908,-0.001137463,-0.0062363115,-0.032056056,0.000000,0
-0.105015084,1.2653738,0.059042595,-0.029640187,-0.029427374,0.036401756,0.0,0.0,1.269724,0.066065,0.000000,1.653598,0.029640187,-0.001071208,-0.006200363,-0.037505917,0.000000,0
